,SBBH,JCSJ,VEH_TOTAL,JB_COUNT,JP_COUNT,BLACK_COUNT,AVG_SPEED,MAX_SPEED,MIN_SPEED
1501,HD001039,2015/12/1 11:15:00,132,31.0,129.0,4.0,152.67,170.0,1.0
1502,HD001039,2015/11/30 10:15:00,2,1.0,2.0,0.0,168.0,168.0,168.0
1503,HD001039,2015/11/30 10:30:00,56,15.0,55.0,2.0,139.98,171.0,1.0
1504,HD001039,2015/11/30 22:45:00,42,6.0,41.0,3.0,154.57,169.0,66.0
1505,HD001039,2015/11/30 23:00:00,52,8.0,48.0,2.0,147.69,170.0,21.0
1506,HD001039,2015/11/30 23:15:00,39,7.0,36.0,3.0,145.82,175.0,9.0
1507,HD001039,2015/12/1 11:30:00,130,26.0,122.0,9.0,158.64,171.0,3.0
1508,HD001039,2015/12/1 11:45:00,177,52.0,167.0,6.0,158.98,173.0,32.0
1509,HD001039,2015/12/1 12:00:00,148,43.0,143.0,7.0,157.53,170.0,2.0
1510,HD001039,2015/11/30 10:45:00,70,16.0,63.0,1.0,145.27,173.0,18.0
1511,HD001039,2015/11/30 11:00:00,43,6.0,42.0,5.0,150.77,172.0,23.0
1512,HD001039,2015/11/30 11:15:00,109,22.0,106.0,3.0,146.79,169.0,3.0
1513,HD001039,2015/11/30 23:30:00,83,38.0,82.0,1.0,155.35,169.0,27.0
1514,HD001039,2015/11/30 23:45:00,83,24.0,81.0,6.0,154.51,169.0,48.0
1515,HD001039,2015/12/1,111,47.0,104.0,2.0,156.68,172.0,29.0
1516,HD001039,2015/12/1 0:15:00,65,25.0,62.0,2.0,146.46,171.0,29.0
1517,HD001039,2015/12/1 12:15:00,126,25.0,122.0,8.0,157.35,171.0,49.0
1518,HD001039,2015/12/1 12:30:00,168,55.0,163.0,1.0,160.32,173.0,51.0
1519,HD001039,2015/12/1 12:45:00,111,24.0,106.0,7.0,158.01,173.0,56.0
1520,HD001039,2015/11/30 11:30:00,113,33.0,108.0,3.0,153.08,169.0,36.0
1521,HD001039,2015/11/30 11:45:00,92,25.0,90.0,4.0,158.53,171.0,66.0
1522,HD001039,2015/11/30 12:00:00,74,16.0,69.0,5.0,160.65,174.0,70.0
1523,HD001039,2015/12/1 0:30:00,86,29.0,82.0,3.0,154.47,171.0,62.0
1524,HD001039,2015/12/1 0:45:00,76,19.0,72.0,2.0,152.25,170.0,26.0
1525,HD001039,2015/12/1 1:00:00,45,16.0,43.0,3.0,144.78,168.0,18.0
1526,HD001039,2015/12/1 13:00:00,138,27.0,128.0,4.0,157.51,171.0,61.0
1527,HD001039,2015/12/1 13:15:00,144,32.0,141.0,7.0,154.44,174.0,1.0
1528,HD001039,2015/12/1 13:30:00,176,55.0,169.0,4.0,152.05,170.0,6.0
1529,HD001039,2015/11/30 12:15:00,81,12.0,76.0,3.0,157.62,170.0,27.0
1530,HD001039,2015/11/30 12:30:00,67,17.0,63.0,3.0,156.51,170.0,1.0
1531,HD001039,2015/11/30 12:45:00,99,17.0,95.0,8.0,159.0,171.0,67.0
1532,HD001039,2015/12/1 1:15:00,42,10.0,38.0,3.0,149.5,172.0,31.0
1533,HD001039,2015/12/1 1:30:00,42,12.0,40.0,4.0,152.95,172.0,35.0
1534,HD001039,2015/12/1 1:45:00,31,5.0,30.0,4.0,146.0,172.0,29.0
1535,HD001039,2015/12/1 2:00:00,18,5.0,17.0,1.0,157.39,167.0,82.0
1536,HD001039,2015/12/1 13:45:00,109,24.0,103.0,4.0,151.01,177.0,8.0
1537,HD001039,2015/12/1 14:00:00,132,30.0,128.0,6.0,157.24,170.0,43.0
1538,HD001039,2015/12/1 14:15:00,134,30.0,128.0,5.0,155.45,170.0,23.0
1539,HD001039,2015/11/30 13:00:00,101,19.0,99.0,9.0,154.5,173.0,1.0
1540,HD001039,2015/11/30 13:15:00,88,20.0,87.0,3.0,153.64,172.0,2.0
1541,HD001039,2015/11/30 13:30:00,58,12.0,55.0,2.0,152.03,168.0,37.0
1542,HD001039,2015/12/1 2:15:00,19,3.0,18.0,2.0,133.63,174.0,35.0
1543,HD001039,2015/12/1 2:30:00,16,1.0,15.0,1.0,132.38,168.0,17.0
1544,HD001039,2015/12/1 2:45:00,12,2.0,11.0,1.0,161.5,166.0,156.0
1545,HD001039,2015/12/1 14:30:00,65,20.0,63.0,2.0,156.25,170.0,58.0
1546,HD001039,2015/11/30 14:00:00,2,0.0,2.0,0.0,164.0,167.0,161.0
1547,HD001039,2015/11/30 14:15:00,22,2.0,21.0,0.0,162.23,174.0,157.0
1548,HD001039,2015/11/30 14:30:00,103,18.0,95.0,6.0,152.32,169.0,3.0
1549,HD001039,2015/12/1 3:00:00,12,2.0,11.0,2.0,153.92,166.0,92.0
1550,HD001039,2015/12/1 3:15:00,22,8.0,21.0,3.0,148.82,169.0,37.0
1551,HD001039,2015/12/1 3:30:00,13,4.0,13.0,0.0,150.85,168.0,42.0
1552,HD001039,2015/12/1 3:45:00,17,5.0,17.0,1.0,154.82,172.0,34.0
1553,HD001039,2015/11/30 15:00:00,105,19.0,103.0,5.0,143.77,169.0,1.0
1554,HD001039,2015/11/30 15:15:00,142,24.0,136.0,8.0,150.59,169.0,1.0
1555,HD001039,2015/12/1 4:00:00,9,3.0,8.0,0.0,135.56,167.0,36.0
1556,HD001039,2015/12/1 4:15:00,27,8.0,24.0,1.0,150.37,172.0,25.0
1557,HD001039,2015/12/1 4:30:00,25,13.0,24.0,3.0,152.76,169.0,64.0
1558,HD001039,2015/12/1 4:45:00,38,19.0,38.0,2.0,153.71,171.0,64.0
1559,HD001039,2015/11/30 15:30:00,116,22.0,106.0,3.0,146.47,171.0,3.0
1560,HD001039,2015/11/30 15:45:00,151,25.0,144.0,4.0,157.74,171.0,33.0
1561,HD001039,2015/11/30 16:00:00,138,19.0,133.0,11.0,153.75,176.0,2.0
1562,HD001039,2015/1/29 8:15:00,153,36.0,146.0,5.0,62.89,87.0,7.0
1563,HD001039,2015/11/4 16:30:00,164,26.0,159.0,1.0,159.15,171.0,31.0
1564,HD001039,2015/1/16 22:00:00,125,27.0,117.0,3.0,63.98,91.0,44.0
1565,HD001039,2015/1/17 10:30:00,208,48.0,197.0,7.0,65.16,88.0,6.0
1566,HD001039,2015/1/30 13:15:00,228,47.0,220.0,10.0,63.26,91.0,39.0
1567,HD001039,2015/1/17 21:45:00,91,17.0,87.0,3.0,62.67,102.0,23.0
1568,HD001039,2015/1/18 13:00:00,186,52.0,179.0,3.0,64.05,98.0,40.0
1569,HD001039,2015/1/18 22:30:00,107,28.0,102.0,3.0,65.42,98.0,37.0
1570,HD001039,2015/1/19 10:45:00,209,66.0,201.0,3.0,67.44,97.0,42.0
1571,HD001039,2015/1/19 16:30:00,273,52.0,259.0,11.0,62.49,97.0,40.0
1572,HD001039,2015/1/19 22:30:00,120,38.0,116.0,4.0,63.33,97.0,7.0
1573,HD001039,2015/12/1 10:45:00,144,48.0,140.0,6.0,159.85,171.0,57.0
1574,HD001039,2015/11/5 8:30:00,76,19.0,74.0,4.0,158.26,176.0,39.0
1575,HD001039,2015/11/5 10:00:00,132,37.0,127.0,5.0,159.53,169.0,40.0
1576,HD001039,2015/11/25 15:45:00,280,64.0,268.0,5.0,39.08,173.0,5.0
1577,HD001039,2015/11/5 16:45:00,284,31.0,272.0,7.0,157.12,180.0,22.0
1578,HD001039,2015/11/26 1:00:00,68,16.0,58.0,4.0,149.4,170.0,2.0
1579,HD001039,2015/11/26 2:00:00,61,33.0,60.0,4.0,153.97,175.0,1.0
1580,HD001039,2015/11/26 5:30:00,107,47.0,103.0,7.0,157.01,172.0,61.0
1581,HD001039,2015/11/6 1:15:00,56,20.0,53.0,3.0,150.14,169.0,49.0
1582,HD001039,2015/11/6 5:00:00,75,36.0,72.0,4.0,161.6,177.0,129.0
1583,HD001039,2015/11/6 5:45:00,186,65.0,176.0,12.0,158.69,179.0,8.0
1584,HD001039,2015/11/6 9:30:00,96,16.0,88.0,5.0,149.94,177.0,1.0
1585,HD001039,2015/11/26 13:45:00,164,38.0,156.0,5.0,163.73,176.0,29.0
1586,HD001039,2015/11/6 11:15:00,130,21.0,123.0,9.0,153.42,169.0,3.0
1587,HD001039,2015/11/6 12:15:00,118,20.0,114.0,1.0,157.37,178.0,35.0
1588,HD001039,2015/11/26 21:00:00,188,49.0,175.0,11.0,157.22,177.0,3.0
1589,HD001039,2015/11/26 22:15:00,56,5.0,50.0,3.0,146.0,176.0,1.0
1590,HD001039,2015/11/27 3:45:00,21,4.0,19.0,1.0,144.33,172.0,18.0
1591,HD001039,2015/1/30 4:30:00,47,14.0,44.0,3.0,61.7,91.0,29.0
1592,HD001039,2015/1/30 8:00:00,147,31.0,140.0,5.0,63.8,100.0,36.0
1593,HD001039,2015/1/30 9:30:00,204,52.0,199.0,15.0,64.77,91.0,45.0
1594,HD001039,2015/11/27 6:30:00,189,64.0,181.0,6.0,155.51,179.0,2.0
1595,HD001039,2015/11/27 11:00:00,93,19.0,91.0,4.0,153.48,172.0,1.0
1596,HD001039,2015/11/27 13:00:00,114,27.0,105.0,3.0,161.96,177.0,31.0
1597,HD001039,2015/1/30 10:30:00,199,41.0,187.0,7.0,65.04,100.0,38.0
1598,HD001039,2015/1/30 10:45:00,226,59.0,218.0,12.0,66.71,91.0,40.0
1599,HD001039,2015/11/7 8:15:00,64,10.0,55.0,8.0,144.06,168.0,21.0
1600,HD001039,2015/11/7 11:15:00,119,25.0,113.0,1.0,155.89,173.0,7.0
1601,HD001039,2015/11/7 12:00:00,101,15.0,97.0,3.0,153.07,174.0,3.0
1602,HD001039,2015/11/7 12:30:00,75,8.0,69.0,7.0,146.6,168.0,1.0
1603,HD001039,2015/11/7 16:00:00,118,15.0,112.0,5.0,158.11,168.0,66.0
1604,HD001039,2015/11/7 20:45:00,80,14.0,77.0,3.0,157.64,179.0,73.0
1605,HD001039,2015/11/8,53,13.0,49.0,1.0,149.89,175.0,68.0
1606,HD001039,2015/1/17 10:45:00,200,47.0,187.0,3.0,66.65,89.0,49.0
1607,HD001039,2015/11/8 5:00:00,39,13.0,38.0,1.0,143.23,169.0,33.0
1608,HD001039,2015/11/8 6:00:00,109,43.0,107.0,10.0,153.84,171.0,2.0
1609,HD001039,2015/11/8 7:30:00,89,23.0,83.0,8.0,157.29,170.0,32.0
1610,HD001039,2015/11/8 7:45:00,63,10.0,58.0,4.0,147.59,171.0,59.0
1611,HD001039,2015/11/8 10:00:00,91,24.0,87.0,5.0,149.82,169.0,1.0
1612,HD001039,2015/11/8 15:45:00,93,11.0,87.0,3.0,159.22,174.0,66.0
1613,HD001039,2015/1/19 2:45:00,33,6.0,32.0,1.0,61.91,100.0,43.0
1614,HD001039,2015/11/2 13:00:00,91,13.0,83.0,2.0,163.47,176.0,50.0
1615,HD001039,2015/11/9 7:15:00,99,35.0,96.0,3.0,156.64,172.0,26.0
1616,HD001039,2015/11/2 17:30:00,280,33.0,269.0,10.0,159.47,177.0,23.0
1617,HD001039,2015/11/2 18:15:00,103,9.0,95.0,4.0,157.22,177.0,3.0
1618,HD001039,2015/11/2 20:00:00,98,26.0,96.0,6.0,153.41,172.0,32.0
1619,HD001039,2015/11/9 8:15:00,82,14.0,77.0,4.0,149.82,170.0,1.0
1620,HD001039,2015/11/3 4:45:00,31,7.0,31.0,1.0,155.48,169.0,70.0
1621,HD001039,2015/11/3 5:45:00,110,39.0,106.0,6.0,152.94,171.0,3.0
1622,HD001039,2015/11/3 8:00:00,53,11.0,51.0,3.0,147.21,172.0,1.0
1623,HD001039,2015/11/9 17:00:00,320,55.0,303.0,12.0,158.62,174.0,25.0
1624,HD001039,2015/11/3 10:15:00,91,21.0,84.0,4.0,161.34,173.0,39.0
1625,HD001039,2015/11/3 12:30:00,75,19.0,70.0,1.0,162.37,173.0,28.0
1626,HD001039,2015/11/3 13:00:00,90,23.0,84.0,2.0,160.91,175.0,2.0
1627,HD001039,2015/11/10 1:00:00,44,13.0,42.0,4.0,149.27,169.0,2.0
1628,HD001039,2015/11/3 20:30:00,99,30.0,95.0,5.0,153.84,169.0,2.0
1629,HD001039,2015/11/3 20:45:00,118,28.0,113.0,4.0,157.32,173.0,3.0
1630,HD001039,2015/11/3 23:00:00,74,31.0,70.0,1.0,151.46,176.0,21.0
1631,HD001039,2015/11/4 0:15:00,51,11.0,46.0,2.0,150.69,169.0,30.0
1632,HD001039,2015/11/10 10:30:00,76,13.0,73.0,5.0,152.7,171.0,3.0
1633,HD001039,2015/11/30 14:45:00,115,25.0,109.0,1.0,151.37,172.0,4.0
1634,HD001039,2015/11/4 8:45:00,83,15.0,74.0,2.0,158.89,171.0,30.0
1635,HD001039,2015/11/10 17:15:00,261,33.0,254.0,12.0,154.09,177.0,23.0
